landmark_id,category,location
146845,http://commons.wikimedia.org/wiki/Category:Port_Townsend_Historic_District,"Port Townsend,Jefferson County,Washington,Pacific Northwest,Washington,Pacific States Region"
147033,http://commons.wikimedia.org/wiki/Category:Baker_Lake_(Washington),"Whatcom County,Washington,Pacific Northwest,Washington,Pacific States Region"
148110,http://commons.wikimedia.org/wiki/Category:Mount_Rainier_Scenic_Railroad,"Washington,Pacific Northwest,Washington,Pacific States Region"
148433,http://commons.wikimedia.org/wiki/Category:Tiger_Mountain,"Washington,Pacific Northwest,Washington,Pacific States Region"
148590,http://commons.wikimedia.org/wiki/Category:Deep_River_Pioneer_Lutheran_Church,"Washington,Pacific Northwest,Washington,Pacific States Region"
148665,http://commons.wikimedia.org/wiki/Category:Henry_Art_Gallery,"University District,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
148856,"http://commons.wikimedia.org/wiki/Category:Goat_Lake_(Snohomish_County,_Washington)","Washington,Snohomish County,United States"
149566,http://commons.wikimedia.org/wiki/Category:Dungeness_River_Bridge,"Washington,Pacific Northwest,Washington,Pacific States Region"
149966,"http://commons.wikimedia.org/wiki/Category:Bridal_Veil_Falls_(Snohomish_County,_Washington)","Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region"
150364,http://commons.wikimedia.org/wiki/Category:Coleman_Glacier,"Washington,Pacific Northwest,Washington,Pacific States Region"
150373,http://commons.wikimedia.org/wiki/Category:Palmer_Lake,"Washington,Okanogan County,United States"
150543,http://commons.wikimedia.org/wiki/Category:Twin_Falls_(Washington),"Washington,Pacific Northwest,Washington,Pacific States Region"
150875,http://commons.wikimedia.org/wiki/Category:Seattle_Public_Library_Beacon_Hill_Branch,"Beacon Hill,Washington,Pacific Northwest,Washington,Pacific States Region"
151018,"http://commons.wikimedia.org/wiki/Category:W._T._Preston_(ship,_1929)","Anacortes,Skagit County,Washington,Pacific Northwest,Washington,Pacific States Region"
151239,http://commons.wikimedia.org/wiki/Category:Clearwater_Wilderness,"Washington,Pacific Northwest,Washington,Pacific States Region"
152260,http://commons.wikimedia.org/wiki/Category:Ridgefield_National_Wildlife_Refuge,"Clark County,Washington,Pacific Northwest,Washington,Pacific States Region"
152473,http://commons.wikimedia.org/wiki/Category:Nahcotta,"Washington,Pacific Northwest,Washington,Pacific States Region"
153134,"http://commons.wikimedia.org/wiki/Category:Capitol_Theater_(Olympia,_Washington)","Olympia,Thurston County,Washington,Pacific Northwest,Washington,Pacific States Region"
153215,http://commons.wikimedia.org/wiki/Category:John_Day_Dam,"Columbia River,Washington,Oregon,United States"
153574,http://commons.wikimedia.org/wiki/Category:Carl_S._English_Gardens,"Washington,Pacific Northwest,Washington,Pacific States Region"
153928,"http://commons.wikimedia.org/wiki/Category:Weyerhaeuser_Office_Building_(Everett,_Washington)","Everett,Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region"
154054,http://commons.wikimedia.org/wiki/Category:Skagit_Valley_Tulip_Festival,"Washington,Pacific Northwest,Washington,Pacific States Region"
154416,http://commons.wikimedia.org/wiki/Category:Blewett_Pass,"Washington,Pacific Northwest,Washington,Pacific States Region"
154458,"http://commons.wikimedia.org/wiki/Category:Rainier_Club,_Seattle","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
154655,http://commons.wikimedia.org/wiki/Category:Lewisville_Park,"Clark County,Washington,Pacific Northwest,Washington,Pacific States Region"
154810,http://commons.wikimedia.org/wiki/Category:Interurban_Trail_(South),"Washington,Pacific Northwest,Washington,Pacific States Region"
154959,"http://commons.wikimedia.org/wiki/Category:Jefferson_Park,_Seattle","Beacon Hill,Washington,Pacific Northwest,Washington,Pacific States Region"
155326,http://commons.wikimedia.org/wiki/Category:Henderson_Bay,"Washington,Pierce County,United States"
155858,http://commons.wikimedia.org/wiki/Category:Lake_Cushman,"Mason County,Washington,Pacific Northwest,Washington,Pacific States Region"
156277,http://commons.wikimedia.org/wiki/Category:Fireboat_No._1,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
156332,http://commons.wikimedia.org/wiki/Category:Kobe_Terrace_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
156788,http://commons.wikimedia.org/wiki/Category:Kautz_Creek,"Washington,Pierce County,United States"
156858,http://commons.wikimedia.org/wiki/Category:Amazon_Tower_I,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
157324,"http://commons.wikimedia.org/wiki/Category:Montlake,_Seattle,_Washington","Washington,Pacific Northwest,Washington,Pacific States Region"
157605,"http://commons.wikimedia.org/wiki/Category:Saint_Pauls_Episcopal_Church,_Port_Townsend,_Washington","Washington,Pacific Northwest,Washington,Pacific States Region"
157639,http://commons.wikimedia.org/wiki/Category:Pierre_P._Ferry_House,"Washington,Pacific Northwest,Washington,Pacific States Region"
157641,http://commons.wikimedia.org/wiki/Category:Schmitz_Park_Bridge,"Washington,Pacific Northwest,Washington,Pacific States Region"
157693,http://commons.wikimedia.org/wiki/Category:Vancouver_Community_Library,"Clark County,Washington,Pacific Northwest,Washington,Pacific States Region"
158087,http://commons.wikimedia.org/wiki/Category:Drumheller_Fountain,"University of Washington,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
158241,http://commons.wikimedia.org/wiki/Category:Portage_Bay,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
158432,"http://commons.wikimedia.org/wiki/Category:First_Church_of_Christ_Scientist,_Seattle","Washington,Pacific Northwest,Washington,Pacific States Region"
159097,"http://commons.wikimedia.org/wiki/Category:Elks_Temple,_Tacoma,_Washington","Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
159246,http://commons.wikimedia.org/wiki/Category:Enchanted_Valley_Chalet,"Jefferson County,Washington,Pacific Northwest,Washington,Pacific States Region"
159307,http://commons.wikimedia.org/wiki/Category:Hood_Canal,"Jefferson County,Kitsap County,Mason County,Washington,United States"
159466,http://commons.wikimedia.org/wiki/Category:Pacific_Pines_State_Park,"Pacific County,Washington,Pacific Northwest,Washington,Pacific States Region"
159566,http://commons.wikimedia.org/wiki/Category:Whatcom_Falls_Park,"Bellingham,Whatcom County,Washington,Pacific Northwest,Washington,Pacific States Region"
160421,http://commons.wikimedia.org/wiki/Category:King_Street_Station_(Seattle),"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
160495,http://commons.wikimedia.org/wiki/Category:Puget_Island,"Wahkiakum County,Washington,Pacific Northwest,Washington,Pacific States Region"
160509,http://commons.wikimedia.org/wiki/Category:CenturyLink_Field,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
160626,http://commons.wikimedia.org/wiki/Category:Gold_Mountain,"Kitsap County,Washington,Pacific Northwest,Washington,Pacific States Region"
161056,http://commons.wikimedia.org/wiki/Category:Lenore_Lake_(Washington),"Washington,Grant County,United States"
161183,http://commons.wikimedia.org/wiki/Category:Mount_Chaval,"Skagit County,Washington,Pacific Northwest,Washington,Pacific States Region"
161282,http://commons.wikimedia.org/wiki/Category:Saltwater_State_Park,"King County,Washington,Pacific Northwest,Washington,Pacific States Region"
161360,http://commons.wikimedia.org/wiki/Category:Upper_Melakwa_Lake,"King County,Washington,United States"
161363,http://commons.wikimedia.org/wiki/Category:Chehalis-Centralia_Railroad,"Washington,Pacific Northwest,Washington,Pacific States Region"
161455,http://commons.wikimedia.org/wiki/Category:Fort_Ebey_State_Park,"Whidbey Island,Puget Sound,Washington,Pacific Northwest,Washington,Pacific States Region"
161456,http://commons.wikimedia.org/wiki/Category:Ballard_Carnegie_Library,"Ballard,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
161528,http://commons.wikimedia.org/wiki/Category:Ballard_Bridge,"Washington,Pacific Northwest,Washington,Pacific States Region"
161620,http://commons.wikimedia.org/wiki/Category:Stevens_Peak,"Lewis County,Washington,Pacific Northwest,Washington,Pacific States Region"
161716,http://commons.wikimedia.org/wiki/Category:Patos_Island_Lighthouse,"Patos Island,San Juan County,Washington,Pacific Northwest,Washington,Pacific States Region"
162483,"http://commons.wikimedia.org/wiki/Category:Virginia_V_(ship,_1922)","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
162705,http://commons.wikimedia.org/wiki/Category:Cama_Beach_State_Park,"Island County,Washington,Pacific Northwest,Washington,Pacific States Region"
162718,"http://commons.wikimedia.org/wiki/Category:Nichols_Center_(Fox_Island,_Washington)","Fox Island,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
162765,http://commons.wikimedia.org/wiki/Category:Husky_Union_Building,"Washington,Pacific Northwest,Washington,Pacific States Region"
162942,http://commons.wikimedia.org/wiki/Category:Wild_Waves_Water_Park,"Federal Way,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
163824,http://commons.wikimedia.org/wiki/Category:Ross_Dam,"Whatcom County,Washington,Pacific Northwest,Washington,Pacific States Region"
163908,"http://commons.wikimedia.org/wiki/Category:Paradise,_Washington","Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
164641,http://commons.wikimedia.org/wiki/Category:Alaska_Building,"Washington,Pacific Northwest,Washington,Pacific States Region"
165020,http://commons.wikimedia.org/wiki/Category:Cheney_Stadium,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
165151,http://commons.wikimedia.org/wiki/Category:Icicle_Creek,"Washington,Chelan County,United States"
165557,http://commons.wikimedia.org/wiki/Category:Peter_Kirk_Building,"Washington,Pacific Northwest,Washington,Pacific States Region"
166003,http://commons.wikimedia.org/wiki/Category:Oxbow_Park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
167120,http://commons.wikimedia.org/wiki/Category:Old_Snowy_Mountain,"Washington,Pacific Northwest,Washington,Pacific States Region"
167200,http://commons.wikimedia.org/wiki/Category:Picket_Range,"Washington,Pacific Northwest,Washington,Pacific States Region"
167502,http://commons.wikimedia.org/wiki/Category:Turnbull_National_Wildlife_Refuge,"Spokane County,Washington,Pacific Northwest,Washington,Pacific States Region"
167641,http://commons.wikimedia.org/wiki/Category:Lake_Wallula,"Washington,Oregon,United States"
167755,http://commons.wikimedia.org/wiki/Category:Ravenna_Creek,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
168424,http://commons.wikimedia.org/wiki/Category:Riverside_State_Park,"Spokane County,Washington,Pacific Northwest,Washington,Pacific States Region"
168766,"http://commons.wikimedia.org/wiki/Category:Decatur_Island,_Washington","San Juan County,Washington,Pacific Northwest,Washington,Pacific States Region"
168999,http://commons.wikimedia.org/wiki/Category:I-5_Colonnade,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
169064,http://commons.wikimedia.org/wiki/Category:Moran_State_Park,"Orcas Island,San Juan County,Washington,Pacific Northwest,Washington,Pacific States Region"
169724,http://commons.wikimedia.org/wiki/Category:Danny_Woo_International_District_Community_Gardens,"Washington,Pacific Northwest,Washington,Pacific States Region"
169931,http://commons.wikimedia.org/wiki/Category:Channeled_Scablands,"Washington,Pacific Northwest,Washington,Pacific States Region"
169932,http://commons.wikimedia.org/wiki/Category:Peshastin_Pinnacles_State_Park,"Chelan County,Washington,Pacific Northwest,Washington,Pacific States Region"
170421,http://commons.wikimedia.org/wiki/Category:Mount_Townsend_(Washington),"Washington,Jefferson County,Clallam County,United States"
170699,"http://commons.wikimedia.org/wiki/Category:Pier_55,_Seattle,_Washington","Central Waterfront,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
170764,http://commons.wikimedia.org/wiki/Category:Parsons_Gardens,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
170967,http://commons.wikimedia.org/wiki/Category:Ohanapecosh_Glacier,"Washington,Pacific Northwest,Washington,Pacific States Region"
171736,"http://commons.wikimedia.org/wiki/Category:First_Presbyterian_Church,_Tacoma,_Washington","Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
171912,http://commons.wikimedia.org/wiki/Category:Percival_Landing,"Washington,Pacific Northwest,Washington,Pacific States Region"
172013,http://commons.wikimedia.org/wiki/Category:Coliseum_Theater,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
172191,http://commons.wikimedia.org/wiki/Category:Flaming_Geyser_State_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
172305,"http://commons.wikimedia.org/wiki/Category:Moses_Lake,_Washington_(lake)","Washington,Grant County,United States"
173314,http://commons.wikimedia.org/wiki/Category:Bellevue_Square,"Washington,Bellevue,United States"
173564,http://commons.wikimedia.org/wiki/Category:Cross_Kirkland_Corridor,"Kirkland,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
173853,http://commons.wikimedia.org/wiki/Category:Julia_Butler_Hansen_Refuge_for_the_Columbian_White-tailed_Deer,"Washington,Oregon,United States"
174140,http://commons.wikimedia.org/wiki/Category:Methodist_Episcopal_Church_of_Port_Hadlock,"Washington,Pacific Northwest,Washington,Pacific States Region"
174541,http://commons.wikimedia.org/wiki/Category:Image_Lake,"Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region"
174738,http://commons.wikimedia.org/wiki/Category:Seattle_Great_Wheel,"Pier 57,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
174807,http://commons.wikimedia.org/wiki/Category:Marysville_Opera_House,"Marysville,Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region"
175018,http://commons.wikimedia.org/wiki/Category:Paramount_Northwest_Theater,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
175330,http://commons.wikimedia.org/wiki/Category:Seattle_Washington_Temple,"Washington,Pacific Northwest,Washington,Pacific States Region"
175333,"http://commons.wikimedia.org/wiki/Category:Snow_Lake_(King_County,_Washington)","Washington,King County,United States"
175471,http://commons.wikimedia.org/wiki/Category:Franklin_Falls_(Washington),"Washington,Pacific Northwest,Washington,Pacific States Region"
175558,http://commons.wikimedia.org/wiki/Category:High_Steel_Bridge,"Mason County,Washington,Pacific Northwest,Washington,Pacific States Region"
175776,http://commons.wikimedia.org/wiki/Category:Boundary_Dam,"Pend Oreille County,Washington,Pacific Northwest,Washington,Pacific States Region"
175801,http://commons.wikimedia.org/wiki/Category:Wing_Luke_Museum,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
176377,http://commons.wikimedia.org/wiki/Category:Westfield_Southcenter,"Washington,Pacific Northwest,Washington,Pacific States Region"
177454,http://commons.wikimedia.org/wiki/Category:Lake_Sylvia_State_Park,"Montesano,Grays Harbor County,Washington,Pacific Northwest,Washington,Pacific States Region"
177602,"http://commons.wikimedia.org/wiki/Category:Japanese_garden,_Seattle","Washington,Pacific Northwest,Washington,Pacific States Region"
177664,http://commons.wikimedia.org/wiki/Category:Lake_Samish,"Whatcom County,Washington,Pacific Northwest,Washington,Pacific States Region"
178027,http://commons.wikimedia.org/wiki/Category:Aurora_Bridge,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
178073,http://commons.wikimedia.org/wiki/Category:A._E._Larson_Building,"Yakima,Yakima County,Washington,Pacific Northwest,Washington,Pacific States Region"
178184,http://commons.wikimedia.org/wiki/Category:Pacific_Raceways,"Washington,Pacific Northwest,Washington,Pacific States Region"
178407,http://commons.wikimedia.org/wiki/Category:Snoqualmie_Tunnel,"Washington,Pacific Northwest,Washington,Pacific States Region"
178736,http://commons.wikimedia.org/wiki/Category:Apple_Capital_Recreation_Loop_Trail,"Washington,Pacific Northwest,Washington,Pacific States Region"
178784,http://commons.wikimedia.org/wiki/Category:Beacon_Rock,"Beacon Rock State Park,Washington,Pacific Northwest,Washington,Pacific States Region"
178813,http://commons.wikimedia.org/wiki/Category:Sequim_Bay_State_Park,"Clallam County,Washington,Pacific Northwest,Washington,Pacific States Region"
178969,http://commons.wikimedia.org/wiki/Category:Desolation_Peak,"Washington,Pacific Northwest,Washington,Pacific States Region"
179087,http://commons.wikimedia.org/wiki/Category:Mission_Ridge_Ski_Area,"Chelan County,Washington,Pacific Northwest,Washington,Pacific States Region"
179168,http://commons.wikimedia.org/wiki/Category:Nez_Perce_National_Historical_Park,"Idaho,Washington,Oregon,Montana,United States"
179367,"http://commons.wikimedia.org/wiki/Category:Gold_Coast_Historic_District_(Richland,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
179454,http://commons.wikimedia.org/wiki/Category:Lake_Tapps,"Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
179556,http://commons.wikimedia.org/wiki/Category:Ward_House,"Washington,Pacific Northwest,Washington,Pacific States Region"
179957,http://commons.wikimedia.org/wiki/Category:Starbucks_Coffee_in_Pike_Place_Market,"Washington,Pacific Northwest,Washington,Pacific States Region"
180143,"http://commons.wikimedia.org/wiki/Category:Denny_Regrade,_Seattle,_Washington","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
180246,http://commons.wikimedia.org/wiki/Category:Whitman_Mission_National_Historic_Site,"Walla Walla County,Washington,Pacific Northwest,Washington,Pacific States Region"
180347,http://commons.wikimedia.org/wiki/Category:1000_Second_Avenue,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
180405,http://commons.wikimedia.org/wiki/Category:U.S._Bank_Centre,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
180730,http://commons.wikimedia.org/wiki/Category:Living_Computer_Museum,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
181218,http://commons.wikimedia.org/wiki/Category:Pacific_Science_Center,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
181521,http://commons.wikimedia.org/wiki/Category:Christine_Falls_(Washington),"Mount Rainier National Park,Lewis County,Washington,Pacific Northwest,Washington,Pacific States Region"
181732,http://commons.wikimedia.org/wiki/Category:Emerald_Downs,"Washington,Pacific Northwest,Washington,Pacific States Region"
181737,http://commons.wikimedia.org/wiki/Category:Boulder_Glacier,"Washington,Pacific Northwest,Washington,Pacific States Region"
182072,http://commons.wikimedia.org/wiki/Category:Mukilteo_Lighthouse,"Mukilteo,Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region"
182669,http://commons.wikimedia.org/wiki/Category:John_Wayne_Pioneer_Trail,"Washington,Pacific Northwest,Washington,Pacific States Region"
182724,http://commons.wikimedia.org/wiki/Category:Pacific_Northwest_Trail,"Montana,Washington,Idaho,United States"
182750,http://commons.wikimedia.org/wiki/Category:Northwest_Railway_Museum,"Snoqualmie,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
182912,http://commons.wikimedia.org/wiki/Category:Selkirk_Mountains,"British Columbia,Idaho,Washington,Canada"
183061,http://commons.wikimedia.org/wiki/Category:Astoria-Megler_Bridge,"Washington,Astoria,United States"
183856,http://commons.wikimedia.org/wiki/Category:Xfinity_Arena,"Everett,Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region"
184139,http://commons.wikimedia.org/wiki/Category:Bainbridge_Island_Japanese_American_Exclusion_Memorial,"Bainbridge Island,Kitsap County,Washington,Pacific Northwest,Washington,Pacific States Region"
184257,http://commons.wikimedia.org/wiki/Category:The_Brothers_(Olympic_Mountains),"Washington,Jefferson County,United States"
184648,http://commons.wikimedia.org/wiki/Category:Rialto_Beach,"Washington,Pacific Northwest,Washington,Pacific States Region"
184655,http://commons.wikimedia.org/wiki/Category:Diablo_Dam,"Whatcom County,Washington,Pacific Northwest,Washington,Pacific States Region"
184706,http://commons.wikimedia.org/wiki/Category:Lost_Lake_Guard_Station,"Okanogan County,Washington,Pacific Northwest,Washington,Pacific States Region"
185657,http://commons.wikimedia.org/wiki/Category:Streissguth_Gardens,"Washington,Pacific Northwest,Washington,Pacific States Region"
185739,http://commons.wikimedia.org/wiki/Category:Suzzallo_Library,"University of Washington,Red Square,Seattle,United States"
185775,http://commons.wikimedia.org/wiki/Category:Snoqualmie_Falls,"Washington,Pacific Northwest,Washington,Pacific States Region"
186038,"http://commons.wikimedia.org/wiki/Category:11th_Street_Bridge,_Tacoma,_Washington","Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
186073,http://commons.wikimedia.org/wiki/Category:Sacajawea_State_Park,"Franklin County,Washington,Pacific Northwest,Washington,Pacific States Region"
186259,http://commons.wikimedia.org/wiki/Category:Flying_Heritage_Collection,"Paine Field,Everett,Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region"
186312,http://commons.wikimedia.org/wiki/Category:Nisqually_Glacier,"Washington,Pacific Northwest,Washington,Pacific States Region"
186338,http://commons.wikimedia.org/wiki/Category:Melakwa_Lake,"King County,Washington,United States"
187204,"http://commons.wikimedia.org/wiki/Category:Sorenson_House_(Bothell,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
187794,http://commons.wikimedia.org/wiki/Category:Camlin_Hotel,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
188016,http://commons.wikimedia.org/wiki/Category:Columbia_Hills_State_Park,"Washington,Klickitat County,United States"
188021,http://commons.wikimedia.org/wiki/Category:Turn_Point_Lighthouse,"San Juan County,Washington,Pacific Northwest,Washington,Pacific States Region"
188066,http://commons.wikimedia.org/wiki/Category:Lake_Chelan,"Chelan County,Washington,United States"
188335,http://commons.wikimedia.org/wiki/Category:Cal_Anderson_Park,"Capitol Hill,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
188595,http://commons.wikimedia.org/wiki/Category:Liberty_Bell_Mountain,"Washington,Pacific Northwest,Washington,Pacific States Region"
188718,http://commons.wikimedia.org/wiki/Category:Sno-Isle_Libraries,"Island County,Snohomish County,Washington,United States"
188903,http://commons.wikimedia.org/wiki/Category:Camano_Island_State_Park,"Island County,Washington,Pacific Northwest,Washington,Pacific States Region"
189027,http://commons.wikimedia.org/wiki/Category:McKenzie_Apartments,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
189304,http://commons.wikimedia.org/wiki/Category:Wenas_Wildlife_Area,"Washington,Yakima County,United States"
189567,http://commons.wikimedia.org/wiki/Category:Premiere_on_Pine,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
189945,http://commons.wikimedia.org/wiki/Category:Dark_Divide,"Washington,Pacific Northwest,Washington,Pacific States Region"
190106,http://commons.wikimedia.org/wiki/Category:Hiram_M._Chittenden_Locks,"Ballard,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
190213,http://commons.wikimedia.org/wiki/Category:Eagles_Auditorium,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
190625,http://commons.wikimedia.org/wiki/Category:Westlake_Square,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
191093,http://commons.wikimedia.org/wiki/Category:Matthews_Beach_Park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
191231,http://commons.wikimedia.org/wiki/Category:Queen_Anne_High_School_(Seattle),"Washington,Pacific Northwest,Washington,Pacific States Region"
191296,"http://commons.wikimedia.org/wiki/Category:First_Hill,_Seattle,_Washington","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
191499,http://commons.wikimedia.org/wiki/Category:John_A._Finch_Arboretum,"Washington,Spokane County,United States"
191571,http://commons.wikimedia.org/wiki/Category:Volunteer_Park_(Seattle),"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
191783,http://commons.wikimedia.org/wiki/Category:Seattle_Tower,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
191864,http://commons.wikimedia.org/wiki/Category:Washington_State_Convention_Center,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
192022,http://commons.wikimedia.org/wiki/Category:Bethsaida_Swedish_Evangelical_Lutheran_Church_Parsonage,"Washington,Pacific Northwest,Washington,Pacific States Region"
192031,http://commons.wikimedia.org/wiki/Category:Cowen_Park_Bridge,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
192079,http://commons.wikimedia.org/wiki/Category:Olympic_National_Forest,"Washington,Pacific Northwest,Washington,Pacific States Region"
192239,http://commons.wikimedia.org/wiki/Category:Anvil_Lake_Campground_Shelter,"Washington,Vilas County,Wisconsin"
192819,"http://commons.wikimedia.org/wiki/Category:United_Presbyterian_Church_(Pullman,_Washington)","Pullman,Whitman County,Washington,Pacific Northwest,Washington,Pacific States Region"
192911,http://commons.wikimedia.org/wiki/Category:Bank_of_America_Fifth_Avenue_Plaza,"Washington,Pacific Northwest,Washington,Pacific States Region"
193049,http://commons.wikimedia.org/wiki/Category:Point_No_Point_Lighthouse,"Kitsap County,Washington,Pacific Northwest,Washington,Pacific States Region"
193447,http://commons.wikimedia.org/wiki/Category:Makah_Museum,"Neah Bay,Clallam County,Washington,Pacific Northwest,Washington,Pacific States Region"
193638,http://commons.wikimedia.org/wiki/Category:San_Juan_Island_National_Historical_Park,"San Juan County,Washington,Pacific Northwest,Washington,Pacific States Region"
194221,"http://commons.wikimedia.org/wiki/Category:Rimrock_Lake_(Yakima_County,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
194652,http://commons.wikimedia.org/wiki/Category:Steamboat_Rock_State_Park,"Grant County,Washington,Pacific Northwest,Washington,Pacific States Region"
195207,http://commons.wikimedia.org/wiki/Category:The_Summit_at_Snoqualmie,"Snoqualmie Pass,Washington,Pacific Northwest,Washington,Pacific States Region"
195237,http://commons.wikimedia.org/wiki/Category:Northwest_Trek_Wildlife_Park,"Washington,Pierce County,United States"
195257,"http://commons.wikimedia.org/wiki/Category:Luna_Park,_Seattle","Duwamish Head,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
195295,http://commons.wikimedia.org/wiki/Category:Latah_Creek,"Washington,Idaho,Spokane County,Whitman County,Benewah County,United States"
195302,http://commons.wikimedia.org/wiki/Category:Green_Lake_Park_(Seattle),"Washington,Pacific Northwest,Washington,Pacific States Region"
195342,http://commons.wikimedia.org/wiki/Category:Fairview_Park_(Seattle),"Washington,Pacific Northwest,Washington,Pacific States Region"
195406,http://commons.wikimedia.org/wiki/Category:Copalis_National_Wildlife_Refuge,"Grays Harbor County,Washington,Pacific Northwest,Washington,Pacific States Region"
195415,"http://commons.wikimedia.org/wiki/Category:Elks_Building_(Vancouver,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
195535,http://commons.wikimedia.org/wiki/Category:North_Wind's_Weir,"Tukwila,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
195650,http://commons.wikimedia.org/wiki/Category:Sentinel_Peak_(Washington),"Washington,Pacific Northwest,Washington,Pacific States Region"
195949,http://commons.wikimedia.org/wiki/Category:Hull_Building,"Washington,Pacific Northwest,Washington,Pacific States Region"
196346,http://commons.wikimedia.org/wiki/Category:Lake_Easton,"Kittitas County,Washington,Pacific Northwest,Washington,Pacific States Region"
196382,http://commons.wikimedia.org/wiki/Category:Old_Washington_State_Capitol,"Olympia,Thurston County,Washington,Pacific Northwest,Washington,Pacific States Region"
196766,http://commons.wikimedia.org/wiki/Category:The_Dalles_Dam,"Columbia River,Oregon,Washington,United States"
196796,http://commons.wikimedia.org/wiki/Category:VLBA,"Washington,Pacific Northwest,Washington,Pacific States Region"
196924,http://commons.wikimedia.org/wiki/Category:Fort_Columbia_State_Park,"Pacific County,Washington,Pacific Northwest,Washington,Pacific States Region"
196929,http://commons.wikimedia.org/wiki/Category:Beebe_Bridge,"Chelan,Chelan County,Washington,Pacific Northwest,Washington,Pacific States Region"
197094,http://commons.wikimedia.org/wiki/Category:Tolt_Pipeline_Trail,"Washington,Pacific Northwest,Washington,Pacific States Region"
197158,http://commons.wikimedia.org/wiki/Category:Bottle_Beach_State_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
197192,"http://commons.wikimedia.org/wiki/Category:1411_Fourth_Avenue_Building,_Seattle","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
